447874	1	B
751041	2	D
294977	3	F
944134	4	C
763910	5	A
986720	1	D
610062	2	F
929581	3	F
290888	4	D
395725	5	B
269595	1	B
130585	2	D
272855	3	D
916701	4	B
684559	5	C
893028	1	F
415200	2	F
535109	3	B
691345	4	C
375871	5	A
984800	1	D
534197	2	C
112983	3	B
962599	4	A
521599	5	D
625557	1	D
914917	2	C
869107	3	F
885291	4	D
694644	5	C
339317	1	F
214531	2	F
491479	3	C
668766	4	C
426702	5	A
318999	1	C
678739	2	F
732575	3	A
480775	4	D
840883	5	F
827290	1	D
310260	2	D
484610	3	B
934057	4	D
815916	5	A
745620	1	F
510355	2	A
785452	3	C
136088	4	F
112727	5	F
692608	1	C
751492	2	C
619354	3	C
691231	4	F
578644	5	A
971390	1	B
659187	2	B
524892	3	B
134402	4	A
119815	5	B
872316	1	D
601717	2	D
123184	3	F
630119	4	D
685729	5	B
939649	1	F
590714	2	F
431419	3	B
821663	4	D
993550	5	F
239857	1	C
646798	2	F
664753	3	B
179463	4	B
917226	5	D
586661	1	B
152269	2	D
354812	3	B
988423	4	D
265077	5	A
657273	1	B
203735	2	C
122935	3	D
666153	4	B
860628	5	A
927216	1	D
223748	2	C
166467	3	A
375464	4	B
521918	5	A
531747	1	B
672548	2	C
951212	3	C
579670	4	C
387198	5	F
735317	1	F
525291	2	F
688546	3	A
236867	4	A
483482	5	A
874956	1	F
289919	2	B
586152	3	C
459817	4	F
338329	5	B
872155	1	C
707806	2	F
646417	3	D
166439	4	C
245329	5	B
614537	1	C
930359	2	A
243416	3	B
238215	4	D
657026	5	C
829791	1	A
943869	2	A
414621	3	A
280159	4	A
772076	5	C
286407	1	F
989599	2	B
148562	3	B
781132	4	B
230192	5	F
830186	1	A
645812	2	C
967022	3	A
926985	4	D
392411	5	B
205392	1	D
144559	2	A
987556	3	C
972084	4	F
723522	5	C
617917	1	A
429919	2	C
726054	3	D
223737	4	B
283571	5	A
949166	1	A
662283	2	C
183949	3	B
378024	4	C
688031	5	F
420806	1	A
245193	2	C
433935	3	A
128320	4	C
210396	5	B
962363	1	F
383047	2	C
849043	3	F
632125	4	F
805612	5	C
958717	1	A
629979	2	A
338471	3	C
127012	4	B
949565	5	A
442800	1	C
119678	2	B
927845	3	B
449568	4	C
407883	5	A
571454	1	F
856329	2	C
730403	3	D
323624	4	B
630491	5	D
379081	1	C
129577	2	D
205476	3	B
870245	4	D
711923	5	B
807819	1	B
901928	2	C
113668	3	F
174366	4	F
840103	5	B
973706	1	F
800930	2	C
726045	3	D
483848	4	A
587925	5	A
588025	1	A
205415	2	D
923077	3	F
409887	4	B
615771	5	D
888128	1	B
584983	2	A
612867	3	D
444470	4	F
265531	5	B
901222	1	D
256106	2	B
849451	3	F
327593	4	D
444416	5	A
296951	1	D
822351	2	F
639007	3	C
449879	4	D
803780	5	C
261627	1	B
233129	2	B
561961	3	B
729503	4	A
836394	5	F
618180	1	C
851834	2	B
722200	3	F
942752	4	F
202720	5	F
655535	1	F
680346	2	A
862320	3	C
268525	4	D
527994	5	A
298283	1	F
632783	2	A
227208	3	C
101237	4	D
986129	5	D
460475	1	C
830011	2	D
599402	3	F
105767	4	F
279331	5	B
511660	1	F
471685	2	A
388045	3	B
120075	4	A
762030	5	B
348675	1	C
112811	2	C
220532	3	F
235622	4	C
686832	5	A
451319	1	A
482009	2	D
653457	3	A
182893	4	F
519319	5	D
364564	1	A
772220	2	D
256013	3	D
660492	4	D
520164	5	B
672758	1	F
577351	2	B
442557	3	F
617772	4	F
841924	5	A
896690	1	C
401566	2	D
796335	3	F
207182	4	F
271310	5	C
886639	1	A
772878	2	B
826585	3	B
533618	4	A
382623	5	F
762535	1	D
264527	2	D
734658	3	A
529032	4	C
722133	5	A
967107	1	C
765283	2	A
551024	3	C
794861	4	A
872514	5	C
857252	1	A
819754	2	F
450157	3	F
429454	4	F
831833	5	D
418118	1	B
678042	2	F
468923	3	D
360385	4	A
586308	5	B
126177	1	C
977464	2	C
616061	3	C
201018	4	F
187406	5	B
155990	1	B
227200	2	B
365195	3	A
152175	4	A
401359	5	C
787706	1	F
219859	2	C
416187	3	A
594654	4	C
528628	5	A
880698	1	D
166894	2	C
505420	3	F
467698	4	C
436529	5	C
612367	1	D
356253	2	A
643731	3	B
872374	4	D
380070	5	C
745725	1	D
851907	2	A
963951	3	A
280740	4	F
283850	5	C
174933	1	F
741956	2	A
351649	3	C
662801	4	F
715216	5	D
967189	1	A
194846	2	F
603068	3	F
583597	4	C
288033	5	A
839981	1	A
839007	2	D
370587	3	F
870441	4	F
489459	5	F
713041	1	C
781586	2	C
717896	3	B
105716	4	C
574626	5	B
364629	1	F
130098	2	D
561883	3	C
976009	4	F
948863	5	F
895282	1	F
232756	2	D
778711	3	B
585366	4	D
816442	5	A
211038	1	D
294929	2	B
233871	3	B
498859	4	D
103720	5	C
240196	1	B
255431	2	D
341729	3	A
113824	4	D
734907	5	A
318565	1	A
237720	2	C
289966	3	F
350546	4	F
538182	5	C
101831	1	A
712895	2	D
468293	3	C
736746	4	A
761715	5	C
615694	1	C
684380	2	A
811582	3	C
769336	4	A
216412	5	A
531134	1	F
957819	2	C
443443	3	D
666895	4	C
822819	5	C
447058	1	B
779367	2	A
327282	3	F
111706	4	F
271436	5	F
982063	1	C
381126	2	D
261376	3	C
654470	4	A
719930	5	F
226270	1	A
767390	2	D
450550	3	A
897544	4	A
481207	5	B
213994	1	A
441607	2	B
259343	3	D
639838	4	C
700521	5	F
681671	1	B
676038	2	C
786549	3	A
483637	4	C
323177	5	B
943941	1	D
417181	2	C
396878	3	A
472415	4	D
661028	5	B
881414	1	A
198152	2	F
103367	3	F
238372	4	D
997193	5	F
421063	1	D
289626	2	A
463636	3	D
789343	4	D
260995	5	D
498336	1	D
198162	2	F
266470	3	D
722359	4	B
252216	5	F
677534	1	B
410219	2	C
372194	3	C
247627	4	B
407068	5	F
367228	1	F
841328	2	D
562445	3	F
692643	4	A
936139	5	F
670472	1	F
157045	2	F
337829	3	A
749786	4	F
954866	5	F
892785	1	B
213438	2	D
614865	3	F
863325	4	B
702441	5	A
986628	1	A
690681	2	F
887887	3	D
999771	4	A
652583	5	A
607671	1	F
548611	2	D
447122	3	D
401288	4	F
575346	5	C
532996	1	D
508953	2	D
950735	3	D
389201	4	C
943368	5	A
603402	1	C
712684	2	D
777471	3	C
578751	4	A
424776	5	A
120380	1	C
841195	2	B
396509	3	D
138044	4	F
409176	5	C
655562	1	D
748557	2	D
395004	3	D
575380	4	B
715030	5	C
981546	1	B
529202	2	C
884711	3	D
734719	4	A
146468	5	B
165592	1	D
665057	2	B
541129	3	D
824872	4	C
660840	5	A
354198	1	A
778234	2	C
599478	3	D
277309	4	F
545959	5	A
337631	1	C
370113	2	C
228360	3	C
505348	4	D
649138	5	D
857590	1	F
777238	2	F
981304	3	C
260756	4	C
453448	5	F
820546	1	F
946157	2	F
990669	3	C
367665	4	D
801461	5	B
695656	1	B
453124	2	A
996449	3	B
322322	4	A
466298	5	A
125710	1	D
458623	2	B
479634	3	D
869002	4	A
558343	5	D
368876	1	C
218787	2	A
263983	3	B
111138	4	A
191438	5	C
208775	1	F
622940	2	C
485918	3	F
594856	4	B
898138	5	C
991273	1	B
656528	2	C
168508	3	A
347288	4	A
794394	5	A
395993	1	F
101815	2	F
469987	3	A
372720	4	D
200558	5	D
989035	1	C
506887	2	A
618530	3	F
799289	4	C
262792	5	D
698093	1	C
743306	2	F
771819	3	D
266822	4	D
522633	5	B
862681	1	A
762558	2	F
641506	3	B
405947	4	F
495019	5	F
695364	1	D
127168	2	F
633371	3	F
150934	4	A
734343	5	C
951203	1	A
321471	2	C
861041	3	D
664859	4	A
642512	5	C
626606	1	D
669786	2	D
361150	3	F
395383	4	A
314179	5	B
697640	1	D
761019	2	A
763535	3	A
112804	4	A
955021	5	D
509666	1	B
588010	2	B
585037	3	B
568338	4	F
151240	5	C
359102	1	A
850534	2	A
984485	3	A
908357	4	B
201670	5	C
594399	1	D
523031	2	A
989918	3	F
466204	4	B
709767	5	F
649192	1	B
169504	2	F
966608	3	C
522175	4	A
241429	5	A
705926	1	F
706257	2	A
753164	3	B
967998	4	A
256113	5	C
317079	1	F
381314	2	B
849691	3	F
910867	4	D
557121	5	C
736864	1	D
350247	2	F
417994	3	A
243662	4	C
491558	5	F
740413	1	A
903679	2	B
522690	3	B
606216	4	A
434326	5	B
144418	1	D
841605	2	B
176539	3	B
906835	4	F
382430	5	A
199654	1	B
724482	2	C
392518	3	B
139715	4	C
490335	5	C
522362	1	C
905389	2	A
334325	3	B
995164	4	B
810689	5	C
537272	1	F
407009	2	F
152816	3	B
385357	4	C
198849	5	F
741571	1	D
476152	2	D
655207	3	C
666523	4	F
595288	5	A
981313	1	D
673745	2	A
991836	3	C
548828	4	D
268851	5	C
533776	1	A
469762	2	A
411300	3	D
283733	4	F
217516	5	B
337291	1	F
857365	2	F
362658	3	C
153492	4	D
677869	5	C
533422	1	A
819448	2	B
719797	3	F
165169	4	B
404156	5	B
299888	1	C
591909	2	F
311830	3	D
229222	4	D
628954	5	A
241710	1	A
123136	2	C
172125	3	C
550958	4	B
245496	5	C
851376	1	D
229527	2	F
372939	3	F
828576	4	F
831235	5	C
623614	1	A
204095	2	B
138732	3	D
201662	4	B
126334	5	D
325341	1	D
554061	2	C
215277	3	A
501134	4	C
159347	5	C
606481	1	A
617769	2	B
915966	3	D
782746	4	B
787975	5	D
851058	1	F
340457	2	B
581865	3	F
306078	4	F
693518	5	A
406077	1	C
145222	2	B
842872	3	D
672639	4	A
864801	5	C
671605	1	C
566285	2	B
554121	3	A
418315	4	A
133265	5	B
957373	1	F
517918	2	D
347011	3	C
625571	4	B
364264	5	C
466405	1	B
469576	2	D
713300	3	D
490984	4	F
104190	5	C
155762	1	B
988707	2	A
735207	3	C
279386	4	D
122311	5	D
645007	1	D
433492	2	F
177997	3	C
189469	4	B
168830	5	A
284566	1	A
632901	2	C
880622	3	A
327940	4	A
925487	5	F
831448	1	A
147005	2	C
946279	3	C
762336	4	B
332468	5	C
118870	1	D
169479	2	C
468777	3	C
691482	4	B
337545	5	D
393504	1	D
344808	2	C
405503	3	B
641124	4	C
514118	5	D
640643	1	B
157041	2	B
860345	3	C
669209	4	F
655583	5	F
522593	1	D
440642	2	C
387391	3	D
716337	4	F
690688	5	A
952003	1	C
101105	2	C
783981	3	A
179143	4	C
896118	5	F
744962	1	F
268993	2	C
309416	3	D
808787	4	F
275418	5	F
720192	1	F
373936	2	D
394472	3	D
616196	4	B
517390	5	B
745332	1	B
900686	2	F
864669	3	D
734168	4	A
131730	5	D
409609	1	C
963552	2	F
553119	3	A
835486	4	D
171291	5	C
881121	1	A
584893	2	F
680692	3	F
316255	4	C
812839	5	C
888840	1	F
792554	2	F
797507	3	C
214471	4	F
481850	5	D
192234	1	B
416079	2	D
170599	3	B
781618	4	B
114856	5	C
776465	1	F
270036	2	D
366349	3	D
121649	4	C
770173	5	A
920769	1	D
905062	2	F
707661	3	A
904096	4	A
443545	5	F
299672	1	A
279523	2	B
348322	3	C
650465	4	D
956143	5	F
568687	1	C
609986	2	D
230411	3	C
320047	4	B
942087	5	A
359964	1	C
198379	2	B
751531	3	B
981459	4	A
146257	5	C
732355	1	F
592905	2	C
268594	3	F
640084	4	D
530807	5	C
835322	1	B
923621	2	A
460909	3	D
758687	4	B
752318	5	B
289835	1	D
858930	2	F
551761	3	B
466658	4	D
346522	5	B
529283	1	D
145469	2	B
787778	3	B
409336	4	B
886282	5	C
700017	1	C
193458	2	C
786105	3	D
577477	4	F
296216	5	B
983056	1	B
670479	2	B
686334	3	D
627452	4	A
951022	5	D
287523	1	D
272745	2	B
875133	3	D
242737	4	C
916583	5	D
821247	1	F
393939	2	B
706947	3	B
253297	4	A
574118	5	A
378632	1	C
432615	2	F
842190	3	D
319497	4	C
350711	5	A
543766	1	B
418587	2	F
678472	3	F
815829	4	D
575251	5	A
536788	1	B
728775	2	A
309200	3	C
238931	4	B
108163	5	C
128202	1	D
128805	2	C
322640	3	A
491428	4	A
538564	5	B
925339	1	B
110018	2	B
178119	3	D
788748	4	D
605755	5	D
575955	1	D
604959	2	F
740784	3	A
295766	4	F
378061	5	F
673356	1	B
391480	2	F
778111	3	A
223631	4	C
702507	5	C
305655	1	F
363251	2	F
423257	3	F
456279	4	D
550408	5	C
361504	1	A
137886	2	A
215936	3	B
538142	4	D
310310	5	A
660159	1	F
628488	2	F
411111	3	C
149015	4	A
587883	5	F
953435	1	B
931420	2	D
514991	3	A
168495	4	A
187861	5	D
279074	1	C
213555	2	B
468871	3	C
903792	4	F
312117	5	D
289440	1	F
659323	2	A
185525	3	F
770577	4	C
978504	5	D
767188	1	D
501075	2	C
978877	3	B
272360	4	B
142778	5	D
233150	1	B
604785	2	F
535490	3	D
478541	4	D
773152	5	B
946795	1	D
725298	2	F
460812	3	A
315065	4	D
998616	5	C
769585	1	C
350633	2	F
468233	3	D
469072	4	D
933383	5	A
244992	1	F
101638	2	F
258095	3	D
301488	4	C
227004	5	D
484230	1	B
241030	2	B
855189	3	F
420651	4	C
361567	5	B
184316	1	F
785071	2	D
254507	3	C
727997	4	F
382091	5	B
576687	1	F
305273	2	F
561507	3	F
299571	4	B
598230	5	C
738705	1	B
183581	2	C
764421	3	D
716850	4	C
272933	5	A
219641	1	B
167230	2	D
675459	3	C
824722	4	F
368992	5	A
989373	1	A
334283	2	C
859243	3	C
278124	4	D
739288	5	A
809074	1	B
220217	2	C
600381	3	F
387029	4	A
564261	5	A
595078	1	C
416976	2	C
904534	3	C
374669	4	F
120752	5	D
409790	1	B
343326	2	D
283394	3	B
350160	4	A
552381	5	B
617758	1	C
306037	2	A
498972	3	B
566808	4	D
946909	5	C
950964	1	A
958787	2	B
261703	3	A
512628	4	D
878554	5	C
895206	1	C
607009	2	D
595846	3	B
347695	4	C
462551	5	D
252968	1	F
761366	2	C
449104	3	B
795073	4	A
774518	5	B
457481	1	F
226580	2	B
474147	3	F
323884	4	F
406868	5	F
617585	1	A
304365	2	F
769467	3	F
726885	4	C
239132	5	F
917576	1	B
388077	2	A
947834	3	F
200519	4	F
597386	5	A
477539	1	F
632446	2	D
293583	3	A
408921	4	D
523785	5	B
867291	1	B
759828	2	C
657966	3	C
397787	4	F
687033	5	D
639221	1	F
160222	2	F
901310	3	D
618503	4	B
287852	5	A
350829	1	D
670825	2	A
297188	3	C
571608	4	B
706464	5	A
292571	1	A
504053	2	A
461785	3	C
906332	4	B
756681	5	C
372754	1	C
924338	2	D
484884	3	A
114350	4	D
331316	5	F
838804	1	F
255948	2	C
300207	3	A
671241	4	D
521757	5	F
775826	1	C
546641	2	F
502445	3	A
621555	4	D
835229	5	A
457878	1	B
340590	2	A
991276	3	C
253342	4	B
817295	5	B
930474	1	F
755781	2	F
172112	3	C
450848	4	D
983292	5	F
511391	1	D
156106	2	B
399042	3	F
687250	4	A
584675	5	F
817653	1	D
846085	2	D
601118	3	B
697067	4	D
132102	5	B
235909	1	F
540717	2	A
250575	3	F
500995	4	F
533161	5	D
116656	1	A
531187	2	F
590860	3	C
721647	4	C
671100	5	D
822786	1	A
282825	2	F
975673	3	B
277162	4	B
741881	5	A
888056	1	A
851695	2	C
214632	3	F
332057	4	F
677085	5	A
989007	1	A
736627	2	A
276483	3	F
495084	4	B
606983	5	B
698172	1	A
232728	2	B
288565	3	D
373074	4	F
287213	5	B
972611	1	D
674632	2	F
321100	3	A
243134	4	D
492951	5	B
861439	1	C
551076	2	B
618293	3	B
934537	4	A
723827	5	F
905406	1	F
132606	2	F
907398	3	F
694684	4	B
454894	5	B
162240	1	F
710491	2	A
885915	3	D
803171	4	B
801550	5	B
149568	1	C
682544	2	A
136913	3	C
138428	4	B
979623	5	D
347569	1	B
550833	2	D
254390	3	B
718355	4	F
411869	5	C
328094	1	B
140296	2	D
284396	3	B
272146	4	C
162655	5	C
645232	1	C
597213	2	B
519147	3	F
214302	4	F
461632	5	B
263498	1	D
653529	2	F
727098	3	D
772644	4	A
933373	5	A
770875	1	B
121360	2	A
393207	3	B
111651	4	C
710267	5	B
777976	1	B
800210	2	C
594505	3	D
972918	4	F
478528	5	F
631540	1	F
223306	2	A
696228	3	A
385838	4	B
752991	5	D
361354	1	C
675543	2	A
562339	3	F
757573	4	C
712545	5	D
868568	1	A
367850	2	F
945777	3	A
334531	4	B
274923	5	C
165608	1	C
938642	2	C
357639	3	C
515297	4	C
395168	5	D
650313	1	D
502844	2	C
787771	3	D
315661	4	F
959701	5	B
186633	1	B
816899	2	A
204969	3	C
706734	4	A
693183	5	D
470007	1	F
139917	2	B
633885	3	F
621671	4	D
127751	5	F
946453	1	D
231547	2	F
156652	3	F
367836	4	F
827830	5	A
990566	1	A
390989	2	B
887638	3	F
228476	4	C
377238	5	A
817363	1	A
322275	2	C
777012	3	B
862083	4	A
993328	5	F
596378	1	A
880450	2	B
706167	3	A
580647	4	A
519750	5	D
735861	1	D
584875	2	B
869929	3	A
325390	4	F
778226	5	F
575183	1	A
321372	2	A
743248	3	A
411529	4	D
951792	5	F
719381	1	D
747379	2	C
943983	3	C
310720	4	C
851555	5	A
453681	1	F
328497	2	D
842772	3	A
505970	4	A
352721	5	D
836854	1	D
899719	2	F
417750	3	A
797482	4	B
179552	5	C
215693	1	D
627522	2	A
272479	3	D
898638	4	C
181259	5	A
281940	1	C
269946	2	C
719368	3	F
777112	4	B
508731	5	A
511676	1	F
603347	2	C
267276	3	A
184502	4	C
430291	5	B
116968	1	B
637458	2	A
223083	3	F
697746	4	F
917638	5	F
666468	1	D
380699	2	B
907913	3	B
437748	4	F
437191	5	A
435312	1	D
253352	2	C
382380	3	B
986529	4	F
301286	5	F
877399	1	D
848972	2	A
984871	3	D
632969	4	A
249355	5	C
402322	1	D
978617	2	B
790008	3	A
986116	4	D
187784	5	B
338073	1	A
908391	2	A
727646	3	D
457428	4	C
498731	5	C
554009	1	F
852931	2	D
319171	3	B
754556	4	D
665484	5	C
238907	1	C
301801	2	C
713795	3	B
422519	4	B
184363	5	F
917537	1	C
102834	2	F
376608	3	D
568546	4	D
118948	5	D
964440	1	A
389531	2	C
152911	3	A
683690	4	D
963269	5	C
301501	1	A
950324	2	B
338394	3	F
183412	4	D
724329	5	D
103112	1	D
601424	2	A
865276	3	C
850210	4	F
929265	5	F
754675	1	F
311654	2	B
648093	3	B
936737	4	A
531278	5	A
522656	1	D
593347	2	B
857792	3	D
854370	4	B
735693	5	B
979208	1	C
694523	2	D
108210	3	C
316441	4	D
941930	5	B
939581	1	A
970325	2	C
801346	3	A
652576	4	D
500652	5	D
495687	1	F
934719	2	F
941630	3	B
837757	4	A
694819	5	A
240079	1	F
379510	2	F
732767	3	B
877375	4	F
594166	5	F
150705	1	F
954894	2	C
640748	3	A
111857	4	F
611052	5	D
147830	1	F
106116	2	C
765434	3	C
785942	4	B
143651	5	F
526356	1	F
509141	2	B
250237	3	D
373849	4	D
469692	5	D
362194	1	D
352416	2	F
879511	3	C
427651	4	B
616216	5	B
581895	1	D
451263	2	C
741678	3	D
875881	4	F
313253	5	C
278304	1	C
123245	2	C
402320	3	F
144582	4	A
540382	5	A
932614	1	B
262035	2	A
238614	3	A
609381	4	C
846148	5	C
495488	1	C
470813	2	C
661655	3	D
450359	4	C
955226	5	C
540174	1	A
333236	2	C
938181	3	A
713395	4	C
877413	5	B
781519	1	A
261780	2	D
264571	3	D
790041	4	D
876825	5	A
978261	1	F
713089	2	A
615255	3	C
780420	4	D
478675	5	A
721248	1	A
443191	2	C
538730	3	F
679722	4	B
412596	5	C
640152	1	A
651859	2	A
200797	3	F
619680	4	B
339931	5	D
760771	1	F
898489	2	F
825564	3	A
491405	4	C
813632	5	D
940267	1	B
723343	2	A
805171	3	D
605172	4	A
857178	5	B
494528	1	A
903714	2	B
168823	3	D
455274	4	F
648283	5	A
356207	1	B
862521	2	D
451047	3	B
242717	4	D
379140	5	B
113732	1	D
780253	2	D
361873	3	F
970396	4	B
977410	5	A
582240	1	D
504477	2	C
370682	3	D
116325	4	B
869360	5	D
790197	1	D
269741	2	A
763351	3	B
795370	4	A
990439	5	F
244163	1	A
498805	2	D
773986	3	F
402088	4	B
535052	5	C
468809	1	C
684988	2	B
813384	3	A
912348	4	B
819501	5	F
549673	1	F
328737	2	F
492477	3	F
306162	4	D
266465	5	C
420291	1	D
325836	2	A
630032	3	F
422795	4	B
830836	5	B
753178	1	D
659236	2	B
523854	3	A
387163	4	D
648858	5	F
852086	1	F
457712	2	A
912758	3	A
361136	4	A
924673	5	B
882619	1	D
444730	2	F
737341	3	B
422772	4	F
274653	5	F
564169	1	A
484877	2	F
662046	3	B
396268	4	D
166415	5	A
960330	1	F
874637	2	F
513420	3	C
610899	4	A
113244	5	C
547628	1	D
295844	2	D
696071	3	C
419604	4	B
583928	5	D
508977	1	C
216761	2	A
298839	3	A
910306	4	C
751395	5	A
934515	1	A
827427	2	D
668572	3	C
853215	4	C
734125	5	F
614710	1	D
639337	2	B
831860	3	A
464297	4	D
955861	5	B
887262	1	A
646142	2	A
263916	3	D
906829	4	B
988712	5	D
324662	1	C
492086	2	A
845701	3	F
338821	4	C
316183	5	D
387233	1	C
440345	2	A
282002	3	A
717643	4	B
798719	5	A
441517	1	D
494677	2	B
266805	3	B
803675	4	B
397340	5	B
977051	1	B
873912	2	C
150530	3	B
616064	4	B
408257	5	C
706856	1	A
512612	2	F
732519	3	D
376556	4	F
863058	5	F
383775	1	D
973034	2	A
769010	3	D
718949	4	F
528768	5	A
909013	1	F
200899	2	D
577098	3	F
890347	4	A
353657	5	D
865199	1	C
852466	2	A
493593	3	D
475127	4	C
560141	5	D
784839	1	B
955603	2	B
145880	3	D
612831	4	F
226719	5	D
866521	1	F
810236	2	B
990528	3	C
180234	4	F
967935	5	C
776140	1	C
932299	2	D
179643	3	F
671337	4	A
468926	5	A
433311	1	C
659058	2	A
320072	3	A
804088	4	C
811123	5	F
746546	1	A
422866	2	F
573822	3	F
952169	4	A
946576	5	A
286549	1	F
180151	2	F
520519	3	F
859585	4	A
822499	5	C
271560	1	D
637601	2	B
161463	3	D
194258	4	D
816362	5	B
374332	1	B
602957	2	D
583818	3	D
843310	4	D
838273	5	A
271148	1	F
337338	2	B
673920	3	A
954200	4	D
312719	5	B
552879	1	C
610110	2	D
835615	3	C
722917	4	C
401812	5	A
476855	1	B
296072	2	B
225546	3	A
576695	4	C
789321	5	C
874273	1	D
488979	2	C
754089	3	D
919745	4	D
654412	5	A
330894	1	B
284106	2	F
701316	3	C
492999	4	D
826542	5	B
980906	1	A
343682	2	A
404516	3	F
647978	4	C
860857	5	F
853818	1	D
832155	2	C
421499	3	D
213977	4	D
342261	5	C
219301	1	A
568011	2	F
485791	3	B
192070	4	C
879764	5	C
142293	1	B
552878	2	A
120592	3	D
448637	4	B
466459	5	C
691905	1	B
989395	2	B
416637	3	F
738869	4	C
420179	5	B
823288	1	A
830730	2	A
376379	3	C
220012	4	D
425286	5	A
714069	1	D
533352	2	C
668088	3	A
722538	4	D
256028	5	F
381343	1	D
612316	2	C
333498	3	F
453028	4	C
421418	5	C
111291	1	C
417360	2	B
745704	3	D
702350	4	A
503824	5	B
801457	1	B
781898	2	F
743139	3	D
857022	4	B
954746	5	C
956631	1	D
246226	2	F
894921	3	F
461090	4	D
787493	5	F
430020	1	D
207964	2	B
196359	3	B
532437	4	C
136536	5	F
688798	1	A
705523	2	A
285255	3	C
470126	4	C
569870	5	C
710081	1	F
225112	2	F
677722	3	D
900453	4	C
906652	5	C
831498	1	C
980650	2	C
102789	3	F
794951	4	F
340729	5	A
741725	1	A
905193	2	C
197301	3	B
444382	4	B
909390	5	F
410902	1	B
158982	2	C
461532	3	B
906940	4	C
855680	5	D
351186	1	C
470427	2	B
885314	3	D
306515	4	B
131219	5	B
545569	1	F
193497	2	D
541757	3	D
663390	4	F
624458	5	C
437013	1	F
824446	2	C
734836	3	F
910373	4	C
796413	5	C
897343	1	B
338152	2	D
835948	3	C
991419	4	F
715420	5	A
230928	1	F
111777	2	C
316393	3	C
114004	4	A
507185	5	A
761686	1	C
208696	2	A
743784	3	D
817862	4	A
463168	5	A
356923	1	B
696421	2	F
824593	3	F
912951	4	A
318032	5	D
591080	1	B
334051	2	A
487438	3	A
212432	4	F
553556	5	F
201027	1	C
492894	2	A
129375	3	B
525352	4	B
539244	5	D
932777	1	A
248221	2	F
411932	3	B
769230	4	D
169517	5	D
121230	1	F
311620	2	C
710356	3	B
200093	4	A
890374	5	D
212351	1	D
112723	2	A
255812	3	B
379856	4	B
990211	5	B
398003	1	C
261022	2	F
366596	3	C
472461	4	B
228331	5	F
935407	1	D
969239	2	F
619966	3	A
823602	4	B
403714	5	F
678123	1	F
753499	2	B
205743	3	D
581298	4	D
888578	5	D
541740	1	F
286328	2	F
257548	3	C
447314	4	D
340562	5	C
921660	1	B
957450	2	A
623423	3	B
538326	4	D
266322	5	B
954853	1	D
574864	2	D
645335	3	F
544541	4	A
825590	5	B
354822	1	F
124796	2	B
727757	3	D
503548	4	D
930009	5	A
688814	1	C
119009	2	C
398605	3	D
573146	4	B
593102	5	B
430954	1	A
639486	2	F
596562	3	B
490672	4	D
754292	5	B
179984	1	B
245412	2	C
209982	3	A
545670	4	B
872741	5	A
589246	1	F
966221	2	C
152003	3	B
254691	4	B
336708	5	A
935545	1	B
325741	2	C
255594	3	A
769065	4	C
129411	5	C
659777	1	A
117974	2	C
532435	3	A
896461	4	B
407351	5	C
196736	1	B
484432	2	D
178694	3	C
708714	4	C
565286	5	B
667585	1	D
217722	2	A
463039	3	B
910995	4	C
766689	5	A
373082	1	F
714470	2	F
113080	3	F
195632	4	F
842051	5	C
743220	1	C
900372	2	B
988458	3	C
428243	4	D
366563	5	B
265092	1	D
332887	2	A
383146	3	A
957745	4	C
150636	5	A
128404	1	C
754287	2	B
546005	3	C
757007	4	A
695622	5	D
701095	1	B
120492	2	F
962461	3	A
886603	4	D
277690	5	A
112384	1	F
591141	2	F
879419	3	A
452071	4	D
117527	5	C
883429	1	A
252484	2	C
649732	3	A
735235	4	F
284175	5	C
942896	1	D
342337	2	A
177036	3	A
370562	4	C
963695	5	C
963221	1	C
152541	2	B
840996	3	C
833327	4	A
366616	5	A
563597	1	B
221494	2	F
549933	3	A
666445	4	D
789465	5	C
612398	1	D
580717	2	D
390824	3	F
955287	4	F
167444	5	B
858493	1	F
369978	2	D
899706	3	A
954444	4	C
964361	5	C
785568	1	C
720873	2	A
403695	3	B
702768	4	A
276595	5	F
598794	1	B
285981	2	C
704829	3	A
155596	4	B
873225	5	B
734518	1	F
855093	2	C
834865	3	D
960938	4	F
501764	5	D
970280	1	F
980129	2	A
450614	3	B
914205	4	C
412758	5	B
144552	1	D
375474	2	B
115113	3	F
501251	4	D
103099	5	B
557062	1	B
782738	2	B
364381	3	B
737570	4	D
938311	5	F
644320	1	F
301300	2	D
403660	3	C
152311	4	C
446076	5	C
259304	1	F
788339	2	B
828063	3	C
758581	4	F
781298	5	F
580229	1	C
526619	2	C
731189	3	A
155737	4	F
859917	5	A
740751	1	A
496574	2	F
786234	3	C
108255	4	F
679443	5	F
630529	1	F
705701	2	F
906644	3	F
315260	4	D
274682	5	C
102482	1	F
889107	2	B
475325	3	C
689361	4	D
707106	5	F
629555	1	F
341184	2	B
778048	3	F
587454	4	A
393698	5	C
159427	1	B
275535	2	A
406290	3	B
105362	4	A
642182	5	F
418494	1	A
984695	2	A
828780	3	F
826765	4	F
855778	5	F
935596	1	B
421253	2	D
284821	3	C
723073	4	C
974852	5	C
453883	1	A
951057	2	B
393518	3	C
522663	4	A
851682	5	F
576928	1	B
611405	2	C
236994	3	A
753815	4	A
181815	5	D
271666	1	D
878789	2	F
879915	3	B
214625	4	C
716304	5	B
